-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,486,486,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,486,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,486,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,486,485,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,486,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,485,486,485,485,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,485,486,486,486,486,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,486,485,485,485,485,485,486,486,485,485,485,485,486,486,485,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,485,486,352,352,352,352,352,352,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,486,486,485,485,485,485,485,486,486,485,485,485,485,486,485,485,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,485,485,485,352,1120,1120,1120,1120,352,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,485,486,486,486,485,486,485,485,486,486,486,486,486,486,486,485,485,485,485,485,485,486,486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,485,485,485,485,485,352,1120,1120,1120,1120,352,485,486,486,486,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,485,485,485,486,486,486,485,485,1120,1120,1120,1120,1120,1120,1120,486,485,485,486,486,486,486,485,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,486,486,486,485,485,485,485,352,1120,1120,1120,1120,352,486,486,485,485,485,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,485,485,485,486,485,485,485,1120,1120,1120,1120,1120,1120,1120,486,486,486,486,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,-1,485,485,352,352,352,352,352,352,352,1120,1120,1120,1120,352,486,485,485,485,485,485,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,485,485,486,486,486,486,486,1120,1120,1120,1120,1120,1120,1120,486,485,485,485,485,485,485,485,485,-1,-1,-1,-1,-1,-1,485,485,485,485,352,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,352,486,485,485,485,485,485,485,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,485,485,486,485,485,485,485,1120,1120,1120,1120,1120,1120,1120,486,485,485,485,485,485,485,485,-1,-1,-1,-1,-1,-1,-1,485,485,485,485,485,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,352,485,485,485,485,485,485,485,485,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,485,486,486,485,485,485,485,1120,1120,1120,1120,1120,1120,1120,485,485,485,485,485,485,486,486,-1,-1,-1,-1,-1,-1,-1,485,485,485,485,352,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,352,485,485,485,485,485,485,485,485,485,-1,-1
